,price,rooms,area,location1,market,households_qty_per_location,rooms_per_households_qty,market_per_households_qty
2827,629000.0,3,67.23,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
2828,674050.0,2,51.85,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
2829,609900.0,2,38.0,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
2830,819000.0,5,88.72,Krzyki,secondary,1802,0.27746947835738067,0.5477247502774695
2831,755000.0,3,63.1,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
2832,535000.0,2,48.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
2833,769000.0,3,62.93,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
2834,455000.0,1,37.28,Krzyki,secondary,1802,0.05549389567147614,0.5477247502774695
2835,699400.0,3,53.8,Śródmieście,primary,804,0.3731343283582089,0.4092039800995025
2836,1050000.0,3,80.0,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
2837,549000.0,2,43.0,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
2838,529000.0,2,47.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
2839,579000.0,2,46.35,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
2840,708000.0,2,48.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
2841,564200.0,2,45.5,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
2842,757369.0,3,74.69,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
2843,619900.0,2,58.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
2844,354000.0,2,30.0,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
2845,496896.0,2,38.82,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
2846,560000.0,3,56.8,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
2847,670000.0,4,83.6,Krzyki,secondary,1802,0.22197558268590456,0.5477247502774695
2848,780000.0,4,83.08,Krzyki,secondary,1802,0.22197558268590456,0.5477247502774695
2849,743754.0,3,63.03,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
2850,891870.0,4,65.1,Śródmieście,primary,804,0.4975124378109453,0.4092039800995025
2851,854000.0,3,57.55,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
2852,699000.0,3,60.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
2853,1107456.0,4,98.88,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
2854,567450.0,2,39.0,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
2855,836880.0,3,63.4,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
2856,829000.0,3,70.82,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
2857,999000.0,3,63.0,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
2858,550000.0,3,52.6,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
2859,500736.0,2,39.12,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
2860,366576.0,1,32.73,Krzyki,primary,1802,0.05549389567147614,0.5477247502774695
2861,669000.0,3,56.03,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
2862,1199000.0,4,88.01,Stare Miasto,secondary,1133,0.353045013239188,0.5710503089143866
2863,492900.0,2,41.72,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
2864,1207493.0,4,86.87,Psie Pole,secondary,1233,0.32441200324412006,0.6796431467964315
2865,839664.0,3,70.56,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
2866,509000.0,2,42.4,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
2867,651786.0,4,70.16,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
2868,895131.0,3,69.39,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
2869,399000.0,1,34.0,Fabryczna,secondary,1211,0.08257638315441783,0.4624277456647399
2870,593000.0,3,51.6,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
2871,596820.0,3,68.6,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
2872,790764.0,3,57.97,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
2873,719999.0,3,66.5,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
2874,899000.0,3,83.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
2875,820000.0,3,54.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
2876,628000.0,3,62.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
2877,579884.0,3,58.85,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
2878,659000.0,3,43.0,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
2879,710000.0,5,82.53,Psie Pole,secondary,1233,0.40551500405515,0.6796431467964315
2880,534000.0,3,56.74,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
2881,744840.0,3,62.07,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
2882,699000.0,2,42.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
2883,730000.0,3,69.0,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
2884,660900.0,3,53.0,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
2885,729000.0,3,61.0,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
2886,600000.0,2,48.0,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
2887,579000.0,2,44.0,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
2888,719992.0,3,85.9,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
2889,499000.0,2,45.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
2890,1100000.0,4,97.21,Krzyki,secondary,1802,0.22197558268590456,0.5477247502774695
2891,799999.0,3,75.0,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
2892,898999.0,2,69.0,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
2893,495000.0,2,46.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
2894,620496.0,2,50.04,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
2895,451106.0,2,47.99,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
2896,395000.0,1,40.44,Śródmieście,secondary,804,0.12437810945273632,0.4092039800995025
2897,850000.0,3,58.0,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
2898,755811.0,3,62.6,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
2899,869999.0,4,78.0,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
2900,928000.0,3,61.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
2901,680000.0,4,64.0,Krzyki,secondary,1802,0.22197558268590456,0.5477247502774695
2902,517306.0,2,36.43,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
2903,870351.0,4,77.3,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
2904,1013471.0,2,49.29,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
2905,581000.0,3,54.91,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
2906,449085.0,1,31.85,Fabryczna,primary,1211,0.08257638315441783,0.4624277456647399
2907,491275.0,2,37.9,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
2908,550000.0,3,57.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
2909,679774.0,3,58.15,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
2910,499000.0,2,43.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
2911,490000.0,2,48.74,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
2912,402967.0,2,41.33,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
2913,459000.0,2,38.3,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
2914,649000.0,2,55.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
2915,806248.0,3,65.02,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
2916,450000.0,2,34.29,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
2917,690000.0,4,64.0,Stare Miasto,secondary,1133,0.353045013239188,0.5710503089143866
2918,1256779.0,4,79.17,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
2919,499000.0,2,47.6,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
2920,420000.0,2,41.0,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
2921,559000.0,2,36.84,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
2922,899000.0,3,97.85,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
2923,754071.0,2,49.17,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
2924,750000.0,3,80.0,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
2925,478500.0,2,32.65,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
2926,1118000.0,4,99.0,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
2927,662112.0,3,58.08,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
2928,555314.0,2,43.76,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
2929,480000.0,1,39.0,Śródmieście,secondary,804,0.12437810945273632,0.4092039800995025
2930,690000.0,3,75.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
2931,631750.0,2,47.5,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
2932,709000.0,4,65.81,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
2933,679000.0,2,55.0,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
2934,792780.0,2,43.8,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
2935,840000.0,3,60.94,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
2936,943100.0,2,38.68,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
2937,541598.0,3,51.63,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
2938,598900.0,3,54.1,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
2939,546000.0,2,54.7,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
2940,749000.0,2,52.7,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
2941,789000.0,4,64.68,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
2942,750000.0,1,42.0,Krzyki,secondary,1802,0.05549389567147614,0.5477247502774695
2943,691560.0,3,57.63,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
2944,740675.0,3,55.9,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
2945,536704.0,2,41.93,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
2946,825000.0,3,59.13,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
2947,899000.0,3,60.77,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
2948,1150000.0,5,84.0,Stare Miasto,secondary,1133,0.44130626654898497,0.5710503089143866
2949,1222225.0,3,72.03,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
2950,999900.0,4,97.92,Krzyki,secondary,1802,0.22197558268590456,0.5477247502774695
2951,806565.0,3,63.26,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
2952,699000.0,3,61.11,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
2953,502400.0,2,37.9,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
2954,625000.0,2,50.0,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
2955,434800.0,3,56.0,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
2956,690000.0,2,51.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
2957,740000.0,3,57.82,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
2958,649000.0,2,44.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
2959,559000.0,2,37.0,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
2960,500000.0,2,40.0,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
2961,666214.0,3,60.62,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
2962,920000.0,3,64.5,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
2963,725111.0,3,57.64,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
2964,775440.0,3,64.62,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
2965,431075.0,2,35.3,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
2966,1199000.0,4,72.42,Śródmieście,secondary,804,0.4975124378109453,0.4092039800995025
2967,629900.0,4,63.2,Fabryczna,secondary,1211,0.3303055326176713,0.4624277456647399
2968,918289.0,4,74.15,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
2969,459999.0,1,33.35,Krzyki,secondary,1802,0.05549389567147614,0.5477247502774695
2970,799000.0,4,78.85,Psie Pole,secondary,1233,0.32441200324412006,0.6796431467964315
2971,950000.0,3,66.93,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
2972,790000.0,3,75.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
2973,904000.0,4,77.38,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
2974,531000.0,2,39.0,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
2975,617400.0,1,32.5,Śródmieście,secondary,804,0.12437810945273632,0.4092039800995025
2976,559000.0,2,56.0,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
2977,570000.0,3,46.32,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
2978,599218.0,3,56.53,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
2979,812995.0,3,55.4,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
2980,420000.0,2,35.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
2981,495288.0,2,36.19,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
2982,368340.0,2,35.0,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
2983,499000.0,2,47.3,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
2984,748200.0,2,74.82,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
2985,868598.0,3,64.8,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
2986,697900.0,4,66.35,Fabryczna,primary,1211,0.3303055326176713,0.4624277456647399
2987,689000.0,2,42.56,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
2988,649000.0,3,61.17,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
2989,653480.0,2,52.7,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
2990,684085.0,4,58.22,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
2991,689000.0,2,53.0,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
2992,619000.0,3,67.32,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
2993,530265.0,2,43.5,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
2994,499000.0,1,41.78,Śródmieście,secondary,804,0.12437810945273632,0.4092039800995025
2995,688000.0,2,53.5,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
2996,465000.0,2,37.0,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
2997,455100.0,2,45.51,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
2998,496113.0,2,36.82,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
2999,830363.0,4,67.1,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
3000,629000.0,4,72.0,Psie Pole,secondary,1233,0.32441200324412006,0.6796431467964315
3001,549000.0,2,44.08,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
3002,590000.0,2,52.1,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
3003,699900.0,2,78.01,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
3004,509000.0,2,46.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
3005,779304.0,4,68.36,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
3006,1200000.0,3,90.01,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
3007,450000.0,2,38.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
3008,575135.0,2,45.79,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
3009,366509.0,1,32.73,Krzyki,primary,1802,0.05549389567147614,0.5477247502774695
3010,570000.0,3,83.78,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
3011,763425.0,3,58.5,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
3012,555008.0,2,43.36,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
3013,775000.0,4,68.15,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
3014,1150000.0,4,78.4,Krzyki,secondary,1802,0.22197558268590456,0.5477247502774695
3015,630000.0,3,61.02,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
3016,647000.0,4,71.0,Krzyki,secondary,1802,0.22197558268590456,0.5477247502774695
3017,414700.0,2,34.56,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
3018,299000.0,2,35.77,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
3019,610000.0,2,46.51,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
3020,742469.0,3,71.46,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
3021,867180.0,3,75.38,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
3022,556203.0,2,43.83,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
3023,569000.0,2,46.37,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
3024,450000.0,2,35.22,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
3025,1048903.0,4,98.12,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
3026,920678.0,4,74.7,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
3027,599000.0,3,48.8,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
3028,1049000.0,2,90.79,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
3029,499000.0,2,48.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
3030,457900.0,2,41.0,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
3031,499008.0,2,43.41,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
3032,1149000.0,3,77.36,Śródmieście,primary,804,0.3731343283582089,0.4092039800995025
3033,810000.0,3,65.71,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
3034,782676.0,3,72.47,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
3035,690000.0,2,54.6,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
3036,645000.0,3,62.0,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
3037,636525.0,2,51.75,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
3038,820000.0,2,57.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
3039,557000.0,2,48.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
3040,943720.0,2,38.68,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
3041,870000.0,4,77.3,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
3042,933240.0,3,70.0,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
3043,742000.0,3,56.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
3044,768978.0,3,64.62,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
3045,1099000.0,4,88.71,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
3046,804222.0,4,75.87,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
3047,565000.0,2,38.0,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
3048,599000.0,3,61.0,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
3049,825000.0,2,69.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
3050,569500.0,3,56.1,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
3051,450000.0,2,47.4,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
3052,380000.0,3,70.0,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
3053,709000.0,2,41.66,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
3054,745000.0,3,58.0,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
3055,700000.0,3,64.49,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
3056,598000.0,3,81.81,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
3057,579696.0,3,54.74,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
3058,649000.0,3,65.0,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
3059,720000.0,2,43.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
3060,640000.0,3,51.8,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
3061,699900.0,2,43.02,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
3062,540933.0,1,30.79,Stare Miasto,primary,1133,0.088261253309797,0.5710503089143866
3063,498000.0,2,45.0,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
3064,679998.0,2,48.2,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
3065,385000.0,1,38.57,Psie Pole,secondary,1233,0.08110300081103002,0.6796431467964315
3066,1007600.0,3,66.85,Śródmieście,primary,804,0.3731343283582089,0.4092039800995025
3067,778315.0,3,56.84,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
3068,91566.0,2,37.75,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
3069,654550.0,3,53.0,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
3070,639000.0,3,51.0,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
3071,1078339.0,4,98.12,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
3072,668727.0,2,57.01,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
3073,569000.0,2,46.46,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
3074,845495.0,3,71.05,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
3075,795000.0,3,99.8,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
3076,657110.0,3,57.14,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
3077,590000.0,2,46.73,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
3078,520000.0,1,34.05,Stare Miasto,secondary,1133,0.088261253309797,0.5710503089143866
3079,780000.0,3,71.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
3080,1140000.0,4,79.0,Śródmieście,secondary,804,0.4975124378109453,0.4092039800995025
3081,540513.0,2,51.04,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
3082,648500.0,3,56.92,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
3083,757000.0,5,76.0,Fabryczna,primary,1211,0.41288191577208916,0.4624277456647399
3084,709000.0,4,64.71,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
3085,403125.0,2,32.01,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
3086,530000.0,3,54.0,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
3087,875000.0,4,72.18,Fabryczna,primary,1211,0.3303055326176713,0.4624277456647399
3088,676515.0,3,58.07,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
3089,506099.0,3,54.0,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
3090,769000.0,5,100.0,Krzyki,primary,1802,0.27746947835738067,0.5477247502774695
3091,770000.0,4,97.6,Śródmieście,secondary,804,0.4975124378109453,0.4092039800995025
3092,799000.0,4,66.14,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
3093,598801.0,3,66.37,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
3094,978570.0,4,74.7,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
3095,452821.0,2,32.43,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
3096,541950.0,2,43.1,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
3097,719076.0,3,57.99,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
3098,929000.0,3,76.2,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
3099,771344.0,2,54.32,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
3100,499000.0,2,44.0,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
3101,699900.0,4,68.0,Fabryczna,secondary,1211,0.3303055326176713,0.4624277456647399
3102,795000.0,2,40.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
3103,670000.0,3,56.0,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
3104,549000.0,3,55.2,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
3105,682515.0,2,52.3,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
3106,769000.0,3,56.0,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
3107,510000.0,2,48.5,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
3108,796000.0,3,64.5,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
3109,1203420.0,4,74.4,Śródmieście,primary,804,0.4975124378109453,0.4092039800995025
3110,420000.0,2,37.5,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
3111,319000.0,2,38.0,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
3112,570183.0,3,57.0,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
3113,569000.0,2,49.4,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
3114,587261.0,3,65.68,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
3115,450000.0,2,50.8,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
3116,789000.0,2,53.34,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
3117,1040025.0,4,81.13,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
3118,965000.0,4,86.01,Krzyki,secondary,1802,0.22197558268590456,0.5477247502774695
3119,730000.0,3,69.0,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
3120,561255.0,2,42.93,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
3121,529585.0,3,45.79,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
3122,790000.0,2,45.07,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
3123,806000.0,3,63.26,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
3124,598569.0,3,58.17,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
3125,650000.0,2,55.12,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
3126,651000.0,2,65.14,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
3127,585800.0,1,31.48,Śródmieście,primary,804,0.12437810945273632,0.4092039800995025
3128,1210347.0,4,87.33,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
3129,670000.0,3,66.4,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
3130,467200.0,1,32.0,Fabryczna,primary,1211,0.08257638315441783,0.4624277456647399
3131,665760.0,2,57.0,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
3132,1025000.0,2,80.15,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
3133,449900.0,1,38.0,Śródmieście,secondary,804,0.12437810945273632,0.4092039800995025
3134,459000.0,1,30.45,Stare Miasto,primary,1133,0.088261253309797,0.5710503089143866
3135,750000.0,3,73.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
