,price,rooms,area,location1,market
3109,1203420.0,4,74.4,Śródmieście,primary
3110,420000.0,2,37.5,Krzyki,secondary
3111,319000.0,2,38.0,Krzyki,primary
3112,570183.0,3,57.0,Fabryczna,primary
3113,569000.0,2,49.4,Fabryczna,secondary
3114,587261.0,3,65.68,Psie Pole,primary
3115,450000.0,2,50.8,Psie Pole,secondary
3116,789000.0,2,53.34,Krzyki,secondary
3117,1040025.0,4,81.13,Stare Miasto,primary
3118,965000.0,4,86.01,Krzyki,secondary
3119,730000.0,3,69.0,Stare Miasto,secondary
3120,561255.0,2,42.93,Krzyki,primary
3121,529585.0,3,45.79,Psie Pole,secondary
3122,790000.0,2,45.07,Śródmieście,secondary
3123,806000.0,3,63.26,Fabryczna,primary
3124,598569.0,3,58.17,Psie Pole,primary
3125,650000.0,2,55.12,Fabryczna,secondary
3126,651000.0,2,65.14,Fabryczna,secondary
3127,585800.0,1,31.48,Śródmieście,primary
3128,1210347.0,4,87.33,Stare Miasto,primary
3129,670000.0,3,66.4,Krzyki,secondary
3130,467200.0,1,32.0,Fabryczna,primary
3131,665760.0,2,57.0,Krzyki,primary
3132,1025000.0,2,80.15,Stare Miasto,secondary
3133,449900.0,1,38.0,Śródmieście,secondary
3134,459000.0,1,30.45,Stare Miasto,primary
3135,750000.0,3,73.0,Fabryczna,secondary
3136,777000.0,4,76.29,Śródmieście,secondary
3137,669163.0,3,52.69,Krzyki,primary
3138,840000.0,3,67.0,Śródmieście,secondary
3139,608493.0,4,59.1,Krzyki,primary
3140,899000.0,3,73.0,Psie Pole,secondary
3141,659000.0,3,49.72,Psie Pole,primary
3142,860089.0,3,71.06,Stare Miasto,primary
3143,485000.0,2,53.0,Śródmieście,secondary
3144,337000.0,2,47.8,Fabryczna,primary
3145,648888.0,3,56.92,Psie Pole,primary
3146,659000.0,2,60.09,Stare Miasto,secondary
3147,949000.0,2,46.0,Stare Miasto,secondary
3148,709000.0,3,57.3,Psie Pole,primary
3149,965040.0,4,80.17,Psie Pole,primary
3150,529900.0,2,49.0,Fabryczna,secondary
3151,509000.0,2,38.14,Psie Pole,primary
3152,599000.0,3,50.0,Fabryczna,secondary
3153,1029781.0,4,79.03,Stare Miasto,primary
3154,599000.0,3,60.0,Krzyki,secondary
3155,990000.0,4,55.7,Stare Miasto,secondary
3156,999000.0,4,81.63,Stare Miasto,primary
3157,599044.0,3,48.31,Psie Pole,primary
3158,541950.0,2,43.1,Fabryczna,primary
3159,771791.0,3,72.13,Krzyki,primary
3160,666390.0,3,61.76,Krzyki,primary
3161,618970.0,3,56.27,Krzyki,primary
3162,671715.0,3,58.41,Krzyki,primary
3163,658800.0,2,36.35,Krzyki,secondary
3164,478400.0,3,51.0,Krzyki,primary
3165,959985.0,3,71.11,Fabryczna,primary
3166,699900.0,3,65.0,Fabryczna,secondary
3167,599083.0,3,51.59,Psie Pole,primary
3168,679630.0,2,51.1,Krzyki,primary
3169,589000.0,3,58.31,Krzyki,secondary
3170,1138000.0,2,49.5,Stare Miasto,secondary
3171,900000.0,2,58.0,Stare Miasto,primary
3172,430000.0,2,47.0,Krzyki,secondary
3173,909475.0,4,80.13,Krzyki,primary
3174,639999.0,2,36.12,Fabryczna,secondary
3175,695000.0,2,47.0,Krzyki,secondary
3176,790000.0,3,61.48,Fabryczna,secondary
3177,401346.0,2,40.54,Krzyki,primary
3178,556979.0,3,51.62,Psie Pole,primary
3179,659000.0,4,71.0,Fabryczna,primary
3180,722370.0,3,65.67,Fabryczna,primary
3181,669000.0,3,51.47,Psie Pole,primary
3182,662112.0,3,58.08,Psie Pole,primary
3183,550000.0,3,57.0,Fabryczna,secondary
3184,790700.0,3,58.0,Stare Miasto,primary
3185,472000.0,2,41.0,Krzyki,primary
3186,665000.0,2,50.96,Fabryczna,primary
3187,755175.0,4,73.03,Psie Pole,primary
3188,676642.0,2,51.85,Fabryczna,primary
3189,728754.0,4,70.14,Psie Pole,primary
3190,702000.0,4,65.8,Psie Pole,primary
3191,319000.0,2,36.8,Krzyki,primary
3192,518085.0,1,35.73,Fabryczna,primary
3193,575135.0,2,45.79,Psie Pole,primary
3194,689000.0,2,53.0,Śródmieście,primary
3195,700000.0,2,42.0,Stare Miasto,primary
3196,648888.0,3,56.92,Psie Pole,primary
3197,472000.0,2,47.9,Psie Pole,primary
3198,840000.0,4,75.0,Krzyki,secondary
3199,747370.0,3,65.0,Fabryczna,secondary
3200,828999.0,4,72.93,Psie Pole,primary
3201,570000.0,3,52.0,Krzyki,secondary
3202,779000.0,3,60.76,Fabryczna,secondary
3203,580011.0,2,47.62,Krzyki,primary
3204,1179226.0,4,100.85,Stare Miasto,primary
3205,619000.0,4,53.4,Fabryczna,secondary
3206,590000.0,2,61.14,Krzyki,secondary
3207,349000.0,1,31.58,Psie Pole,secondary
3208,699000.0,2,43.02,Krzyki,secondary
3209,678845.0,3,59.03,Krzyki,primary
3210,1100000.0,3,70.0,Psie Pole,secondary
3211,485000.0,2,43.94,Fabryczna,secondary
3212,949000.0,3,59.5,Śródmieście,primary
3213,699000.0,5,42.0,Stare Miasto,primary
3214,668100.0,3,51.0,Fabryczna,primary
3215,750000.0,4,84.0,Krzyki,secondary
3216,639000.0,2,48.76,Psie Pole,primary
3217,483562.0,3,51.45,Krzyki,primary
3218,431230.0,1,29.74,Fabryczna,primary
3219,899000.0,3,61.0,Krzyki,secondary
3220,750000.0,3,82.0,Krzyki,secondary
3221,460000.0,2,41.5,Fabryczna,secondary
3222,1250000.0,4,85.0,Krzyki,secondary
3223,689900.0,3,58.0,Krzyki,primary
3224,675428.0,3,54.47,Psie Pole,primary
3225,999990.0,4,83.06,Stare Miasto,primary
3226,549731.0,1,35.72,Stare Miasto,primary
3227,685000.0,3,92.0,Śródmieście,secondary
3228,559000.0,3,53.0,Fabryczna,secondary
3229,959000.0,2,66.07,Krzyki,secondary
3230,855000.0,4,93.0,Fabryczna,secondary
3231,509000.0,2,36.02,Psie Pole,primary
3232,537056.0,3,51.64,Psie Pole,primary
3233,679998.0,3,54.51,Stare Miasto,secondary
3234,670000.0,3,61.3,Krzyki,secondary
3235,720000.0,2,50.0,Stare Miasto,primary
3236,784434.0,2,58.98,Śródmieście,primary
3237,992000.0,4,66.0,Śródmieście,primary
3238,749000.0,3,61.38,Psie Pole,primary
3239,573624.0,2,46.26,Psie Pole,primary
3240,468000.0,2,36.0,Psie Pole,secondary
3241,749900.0,2,62.84,Krzyki,secondary
3242,730000.0,4,85.0,Psie Pole,primary
3243,744000.0,3,58.2,Stare Miasto,primary
3244,310000.0,2,36.8,Krzyki,primary
3245,579000.0,2,45.39,Psie Pole,primary
3246,539460.0,3,59.94,Psie Pole,primary
3247,530000.0,3,59.65,Krzyki,secondary
3248,757369.0,3,74.69,Psie Pole,primary
3249,809896.0,3,60.44,Fabryczna,primary
3250,585000.0,2,49.5,Psie Pole,secondary
3251,720000.0,3,74.0,Śródmieście,secondary
3252,1007600.0,4,66.85,Śródmieście,primary
3253,979000.0,3,66.0,Psie Pole,secondary
3254,953040.0,4,72.0,Śródmieście,primary
3255,629900.0,2,48.0,Krzyki,secondary
3256,470000.0,1,40.0,Stare Miasto,secondary
3257,999000.0,4,99.24,Fabryczna,secondary
3258,679000.0,2,53.5,Fabryczna,secondary
3259,663368.0,3,65.68,Fabryczna,primary
3260,663000.0,3,78.0,Psie Pole,secondary
3261,569000.0,2,37.03,Stare Miasto,primary
3262,895000.0,5,95.84,Krzyki,secondary
3263,590000.0,2,46.0,Stare Miasto,secondary
3264,800239.0,3,63.26,Fabryczna,primary
3265,820000.0,4,83.3,Fabryczna,secondary
3266,1179000.0,4,98.53,Stare Miasto,primary
3267,779000.0,3,54.2,Fabryczna,primary
3268,498000.0,2,46.11,Fabryczna,secondary
3269,599000.0,3,54.0,Psie Pole,secondary
3270,643999.0,3,64.4,Fabryczna,secondary
3271,682000.0,2,45.38,Śródmieście,primary
3272,624000.0,3,73.5,Śródmieście,secondary
3273,499990.0,2,52.0,Psie Pole,secondary
3274,781704.0,1,62.04,Fabryczna,primary
3275,1078339.0,4,98.12,Krzyki,primary
3276,609000.0,2,50.5,Śródmieście,secondary
3277,705000.0,3,91.98,Śródmieście,secondary
3278,455000.0,2,42.78,Psie Pole,secondary
3279,769996.0,3,56.6,Stare Miasto,secondary
3280,1170473.0,4,87.44,Stare Miasto,primary
3281,590550.0,2,39.37,Krzyki,primary
3282,521725.0,2,40.5,Fabryczna,primary
3283,559000.0,3,50.61,Fabryczna,secondary
3284,746825.0,4,73.29,Krzyki,primary
3285,515000.0,2,39.58,Krzyki,secondary
3286,919000.0,4,94.5,Fabryczna,secondary
3287,689810.0,2,54.35,Stare Miasto,primary
3288,799000.0,3,77.45,Krzyki,secondary
3289,620000.0,2,57.4,Śródmieście,secondary
3290,724275.0,4,72.5,Psie Pole,primary
3291,579000.0,3,47.3,Krzyki,primary
3292,799000.0,3,79.0,Psie Pole,secondary
3293,479306.0,3,50.99,Krzyki,primary
3294,629000.0,3,66.55,Psie Pole,primary
3295,785910.0,2,41.85,Stare Miasto,primary
3296,539000.0,2,45.61,Śródmieście,secondary
3297,650000.0,3,55.0,Stare Miasto,secondary
3298,599000.0,2,45.58,Krzyki,secondary
3299,799000.0,2,59.83,Stare Miasto,secondary
3300,450000.0,2,32.0,Krzyki,primary
3301,742000.0,3,71.0,Psie Pole,primary
3302,938884.0,4,77.37,Stare Miasto,primary
3303,725315.0,3,63.68,Psie Pole,primary
3304,534664.0,3,50.44,Psie Pole,primary
3305,650900.0,3,56.6,Krzyki,primary
3306,594000.0,2,45.0,Fabryczna,secondary
3307,607640.0,2,55.24,Krzyki,primary
3308,391000.0,1,34.94,Psie Pole,secondary
3309,635000.0,3,50.0,Psie Pole,secondary
3310,623000.0,3,66.0,Śródmieście,secondary
3311,675000.0,2,52.36,Fabryczna,secondary
3312,665000.0,2,63.0,Fabryczna,secondary
3313,678000.0,3,57.0,Psie Pole,secondary
3314,690000.0,3,60.11,Fabryczna,secondary
3315,745500.0,2,44.9,Fabryczna,secondary
3316,442000.0,2,55.67,Psie Pole,primary
3317,343500.0,2,31.0,Krzyki,primary
3318,699000.0,4,85.98,Śródmieście,secondary
3319,750000.0,5,84.93,Psie Pole,secondary
3320,611905.0,3,51.6,Fabryczna,primary
3321,918102.0,4,90.01,Krzyki,primary
3322,814800.0,2,67.9,Fabryczna,primary
3323,478400.0,3,51.0,Krzyki,primary
3324,617500.0,1,32.65,Stare Miasto,secondary
3325,455100.0,2,45.51,Psie Pole,primary
3326,735000.0,3,56.06,Stare Miasto,secondary
3327,854220.0,4,69.0,Krzyki,primary
3328,599000.0,2,51.0,Krzyki,secondary
3329,679000.0,3,66.46,Psie Pole,primary
3330,479000.0,2,38.82,Psie Pole,primary
3331,867650.0,4,67.0,Krzyki,primary
3332,980000.0,3,85.6,Fabryczna,secondary
3333,483570.0,2,40.8,Krzyki,primary
3334,579890.0,1,40.02,Stare Miasto,primary
3335,464000.0,1,32.0,Fabryczna,primary
3336,835000.0,3,68.0,Krzyki,secondary
3337,505000.0,1,39.29,Stare Miasto,secondary
3338,820000.0,3,54.0,Fabryczna,secondary
3339,521540.0,2,39.3,Fabryczna,primary
3340,889000.0,3,76.0,Krzyki,secondary
3341,450915.0,2,39.21,Krzyki,primary
3342,639000.0,3,48.98,Psie Pole,primary
3343,942875.0,3,75.43,Fabryczna,primary
3344,620000.0,2,40.21,Śródmieście,primary
3345,1151150.0,3,91.0,Fabryczna,primary
3346,829000.0,3,79.24,Stare Miasto,secondary
3347,579000.0,3,47.3,Krzyki,primary
3348,632959.0,3,60.92,Krzyki,primary
3349,879900.0,3,77.1,Krzyki,secondary
3350,500000.0,2,52.0,Psie Pole,secondary
3351,663423.0,3,58.71,Fabryczna,primary
3352,537638.0,1,29.5,Śródmieście,primary
3353,861203.0,3,72.37,Krzyki,primary
3354,809000.0,4,64.73,Psie Pole,primary
3355,992200.0,4,65.6,Śródmieście,primary
3356,662760.0,2,50.4,Fabryczna,primary
3357,768372.0,2,58.21,Fabryczna,primary
3358,672671.0,4,70.07,Psie Pole,primary
3359,869000.0,4,77.38,Psie Pole,primary
3360,725000.0,3,56.39,Fabryczna,secondary
3361,663000.0,2,51.0,Fabryczna,secondary
3362,560000.0,2,50.0,Fabryczna,secondary
3363,890000.0,2,80.0,Fabryczna,secondary
3364,495000.0,1,30.88,Śródmieście,primary
3365,650000.0,3,73.65,Psie Pole,secondary
3366,556834.0,2,40.06,Fabryczna,primary
3367,537638.0,1,29.5,Śródmieście,primary
3368,529620.0,3,50.44,Psie Pole,primary
3369,918289.0,4,74.15,Stare Miasto,primary
3370,769000.0,4,84.5,Krzyki,primary
3371,469504.0,2,36.68,Psie Pole,primary
3372,885000.0,2,45.0,Śródmieście,primary
3373,501000.0,2,42.0,Krzyki,secondary
3374,599000.0,2,53.0,Śródmieście,secondary
3375,419900.0,1,38.05,Śródmieście,secondary
3376,489000.0,2,54.0,Śródmieście,secondary
3377,929600.0,4,89.0,Psie Pole,primary
3378,621830.0,3,56.53,Krzyki,primary
3379,453233.0,1,29.1,Śródmieście,primary
3380,435000.0,1,32.0,Fabryczna,secondary
3381,559000.0,2,36.84,Stare Miasto,primary
3382,663671.0,3,65.71,Fabryczna,primary
3383,1129944.0,3,71.79,Stare Miasto,primary
3384,760000.0,3,64.53,Fabryczna,secondary
3385,402000.0,1,29.9,Krzyki,primary
3386,899000.0,4,85.0,Fabryczna,primary
3387,795000.0,4,96.0,Psie Pole,secondary
3388,499000.0,2,47.4,Stare Miasto,secondary
3389,1078339.0,4,98.12,Krzyki,primary
3390,509000.0,2,42.0,Krzyki,secondary
3391,611475.0,3,59.8,Krzyki,primary
3392,589000.0,2,48.0,Krzyki,secondary
3393,1036462.0,4,74.0,Śródmieście,primary
3394,776145.0,3,62.6,Fabryczna,primary
3395,445000.0,2,36.1,Stare Miasto,secondary
3396,907571.0,3,55.2,Śródmieście,primary
3397,575878.0,2,47.3,Krzyki,primary
3398,494960.0,2,44.3,Krzyki,primary
3399,1126890.0,3,59.31,Śródmieście,secondary
3400,887000.0,3,55.62,Śródmieście,primary
3401,631008.0,4,70.19,Psie Pole,primary
3402,430000.0,3,41.0,Stare Miasto,secondary
3403,437997.0,3,42.93,Krzyki,primary
3404,682245.0,2,71.95,Fabryczna,primary
3405,1049350.0,3,67.7,Psie Pole,primary
3406,856470.0,4,69.35,Psie Pole,primary
3407,619000.0,2,68.05,Fabryczna,secondary
3408,527000.0,3,36.7,Stare Miasto,secondary
3409,428000.0,2,45.51,Psie Pole,primary
3410,899000.0,2,56.67,Śródmieście,secondary
3411,452821.0,2,32.43,Krzyki,secondary
3412,972960.0,3,58.8,Stare Miasto,primary
3413,860000.0,4,82.0,Krzyki,secondary
3414,714625.0,3,57.17,Krzyki,primary
3415,618970.0,3,56.53,Krzyki,primary
3416,749000.0,3,64.08,Psie Pole,primary
3417,749000.0,4,72.0,Śródmieście,secondary
3418,530000.0,2,46.0,Fabryczna,secondary
3419,569000.0,2,46.46,Psie Pole,primary
3420,696122.0,2,52.34,Fabryczna,primary
3421,532530.0,2,36.6,Fabryczna,primary
3422,299000.0,3,74.0,Fabryczna,secondary
3423,725000.0,4,101.0,Fabryczna,secondary
3424,569000.0,2,46.37,Psie Pole,primary
3425,729000.0,3,63.6,Stare Miasto,secondary
3426,620000.0,3,70.43,Stare Miasto,secondary
3427,672887.0,3,71.66,Psie Pole,primary
3428,584169.0,1,34.6,Stare Miasto,primary
3429,559000.0,2,45.39,Psie Pole,primary
3430,479509.0,3,50.96,Krzyki,primary
3431,651690.0,1,50.13,Fabryczna,primary
3432,852000.0,3,61.0,Krzyki,secondary
3433,806000.0,3,77.0,Krzyki,secondary
3434,400000.0,1,30.0,Krzyki,primary
3435,656800.0,3,65.68,Fabryczna,primary
3436,423000.0,3,45.0,Krzyki,primary
3437,395000.0,2,39.0,Śródmieście,secondary
3438,549731.0,2,43.68,Krzyki,primary
3439,591900.0,3,52.98,Fabryczna,primary
3440,953200.0,3,72.0,Stare Miasto,primary
3441,660000.0,2,49.99,Krzyki,secondary
3442,825180.0,2,37.94,Stare Miasto,primary
3443,530000.0,2,49.7,Fabryczna,secondary
3444,541725.0,2,35.43,Stare Miasto,primary
3445,829000.0,4,100.0,Krzyki,secondary
3446,469000.0,2,38.0,Fabryczna,secondary
3447,559900.0,2,48.0,Krzyki,secondary
3448,510000.0,2,58.0,Fabryczna,secondary
3449,770465.0,4,69.1,Fabryczna,primary
3450,499000.0,2,38.82,Psie Pole,primary
3451,630071.0,3,51.73,Krzyki,primary
3452,788000.0,3,92.0,Śródmieście,secondary
3453,684000.0,2,37.06,Śródmieście,secondary
3454,1149000.0,4,88.0,Stare Miasto,primary
3455,434800.0,3,56.0,Krzyki,primary
3456,578085.0,2,45.34,Krzyki,primary
3457,650000.0,2,51.66,Fabryczna,secondary
3458,805000.0,4,64.4,Krzyki,primary
3459,906360.0,3,75.53,Krzyki,primary
3460,899000.0,3,69.0,Psie Pole,secondary
3461,790771.0,3,58.04,Stare Miasto,primary
3462,474999.0,2,61.58,Krzyki,secondary
3463,710000.0,3,82.0,Śródmieście,secondary
3464,678137.0,3,58.01,Psie Pole,primary
3465,799000.0,2,38.41,Stare Miasto,secondary
3466,538824.0,1,30.61,Stare Miasto,primary
3467,790000.0,4,55.0,Stare Miasto,secondary
3468,717525.0,3,61.3,Krzyki,primary
3469,497000.0,2,45.5,Psie Pole,secondary
3470,589000.0,2,49.0,Psie Pole,secondary
3471,549731.0,2,43.32,Krzyki,primary
3472,472500.0,2,35.0,Krzyki,secondary
3473,382900.0,2,36.0,Krzyki,primary
3474,564991.0,2,36.8,Stare Miasto,secondary
3475,364509.0,2,34.37,Krzyki,primary
3476,622200.0,2,35.27,Śródmieście,primary
3477,645000.0,3,62.0,Stare Miasto,secondary
3478,768915.0,3,73.23,Krzyki,primary
3479,553000.0,2,36.9,Stare Miasto,primary
3480,880000.0,4,77.38,Psie Pole,primary
3481,775000.0,3,76.5,Psie Pole,primary
3482,999000.0,3,76.8,Psie Pole,secondary
3483,828493.0,3,64.1,Krzyki,primary
3484,882370.0,3,57.61,Stare Miasto,primary
3485,716784.0,3,65.76,Fabryczna,primary
3486,599000.0,3,54.0,Śródmieście,secondary
3487,690000.0,3,60.4,Śródmieście,secondary
3488,760000.0,3,73.0,Fabryczna,secondary
3489,662000.0,3,58.08,Psie Pole,primary
3490,514900.0,2,36.6,Stare Miasto,secondary
3491,807826.0,4,76.21,Krzyki,primary
3492,939968.0,3,90.7,Krzyki,secondary
3493,890000.0,3,63.7,Fabryczna,secondary
3494,850000.0,2,57.7,Fabryczna,secondary
3495,571396.0,3,55.77,Krzyki,primary
3496,699900.0,3,80.2,Krzyki,secondary
3497,437000.0,3,59.33,Fabryczna,primary
3498,469504.0,2,36.68,Psie Pole,primary
3499,783700.0,3,74.39,Fabryczna,primary
3500,725000.0,2,40.2,Krzyki,secondary
3501,635000.0,3,57.18,Krzyki,secondary
3502,669000.0,3,63.83,Psie Pole,primary
3503,893100.0,3,74.12,Krzyki,primary
3504,520000.0,3,51.0,Psie Pole,secondary
3505,498000.0,2,46.11,Fabryczna,secondary
3506,729000.0,3,64.0,Psie Pole,secondary
3507,579000.0,3,62.0,Psie Pole,secondary
3508,839000.0,4,72.54,Psie Pole,primary
3509,829000.0,4,69.51,Psie Pole,primary
3510,710335.0,3,59.7,Fabryczna,primary
3511,481560.0,1,35.15,Fabryczna,primary
3512,754000.0,4,60.1,Krzyki,primary
3513,419000.0,2,34.0,Krzyki,secondary
3514,890000.0,3,83.0,Psie Pole,secondary
3515,707873.0,3,58.07,Psie Pole,primary
3516,480000.0,2,44.5,Krzyki,secondary
3517,708364.0,3,56.76,Krzyki,primary
3518,639000.0,3,60.4,Fabryczna,secondary
3519,587950.0,2,47.8,Fabryczna,primary
3520,507000.0,1,31.11,Stare Miasto,primary
3521,650000.0,3,47.0,Krzyki,secondary
3522,709000.0,4,65.0,Psie Pole,primary
3523,540000.0,1,30.79,Stare Miasto,primary
3524,516130.0,2,37.9,Fabryczna,primary
3525,607614.0,3,54.74,Psie Pole,primary
3526,720000.0,2,47.46,Psie Pole,secondary
3527,846265.0,4,67.7,Krzyki,primary
3528,950000.0,2,62.5,Śródmieście,secondary
3529,999000.0,3,90.89,Psie Pole,secondary
3530,590400.0,2,48.0,Śródmieście,secondary
3531,603000.0,1,48.52,Fabryczna,secondary
3532,684006.0,3,58.74,Fabryczna,primary
3533,395000.0,2,39.0,Śródmieście,secondary
3534,1059000.0,3,66.17,Fabryczna,secondary
3535,630000.0,2,50.29,Krzyki,secondary
3536,779000.0,3,64.0,Psie Pole,primary
3537,498500.0,2,37.6,Fabryczna,primary
3538,777920.0,1,29.92,Stare Miasto,secondary
3539,620520.0,2,51.71,Krzyki,primary
3540,479000.0,2,37.5,Krzyki,secondary
3541,559000.0,2,49.0,Fabryczna,secondary
3542,629528.0,1,44.1,Śródmieście,primary
3543,690000.0,3,56.0,Stare Miasto,secondary
3544,789000.0,4,65.99,Psie Pole,primary
3545,487500.0,3,65.0,Stare Miasto,primary
3546,878999.0,3,76.5,Stare Miasto,secondary
3547,749000.0,3,61.0,Krzyki,secondary
3548,829000.0,4,69.47,Psie Pole,primary
3549,740000.0,2,55.3,Fabryczna,secondary
3550,578500.0,2,50.2,Śródmieście,secondary
3551,459950.0,1,32.76,Psie Pole,primary
3552,581312.0,2,38.78,Stare Miasto,primary
3553,900000.0,2,45.0,Stare Miasto,secondary
3554,870000.0,3,77.0,Stare Miasto,primary
3555,585000.0,2,46.46,Śródmieście,secondary
3556,497900.0,2,41.49,Fabryczna,primary
3557,747810.0,4,71.22,Fabryczna,primary
3558,671785.0,3,62.26,Krzyki,primary
3559,784096.0,4,73.28,Krzyki,primary
3560,649000.0,4,81.26,Stare Miasto,primary
3561,803250.0,3,52.5,Śródmieście,primary
3562,795000.0,3,58.0,Śródmieście,secondary
3563,869000.0,3,60.61,Krzyki,secondary
3564,1050000.0,3,72.0,Krzyki,secondary
3565,690000.0,3,52.84,Fabryczna,secondary
3566,814368.0,3,77.74,Fabryczna,primary
3567,721900.0,2,82.47,Fabryczna,primary
3568,679000.0,2,48.0,Stare Miasto,secondary
3569,685900.0,4,65.25,Fabryczna,primary
3570,618970.0,3,56.27,Krzyki,primary
3571,809000.0,3,57.91,Stare Miasto,primary
3572,815000.0,2,56.61,Śródmieście,secondary
3573,435000.0,2,33.0,Krzyki,secondary
3574,519000.0,2,37.0,Fabryczna,secondary
3575,895000.0,4,73.0,Krzyki,primary
3576,938884.0,4,77.37,Stare Miasto,primary
3577,717900.0,2,81.75,Fabryczna,primary
3578,830000.0,3,63.8,Stare Miasto,secondary
3579,682354.0,2,50.21,Stare Miasto,primary
3580,760000.0,2,41.85,Stare Miasto,primary
3581,475000.0,1,43.1,Stare Miasto,secondary
3582,412960.0,3,46.4,Krzyki,primary
3583,619000.0,4,64.5,Śródmieście,secondary
3584,620496.0,2,50.04,Krzyki,primary
3585,687831.0,3,60.87,Krzyki,primary
3586,470000.0,3,50.2,Psie Pole,secondary
3587,488790.0,2,36.67,Psie Pole,primary
3588,795000.0,3,64.0,Śródmieście,secondary
3589,439000.0,2,36.26,Śródmieście,secondary
3590,1003577.0,3,53.43,Stare Miasto,primary
3591,1199000.0,3,67.0,Fabryczna,secondary
3592,599000.0,3,64.85,Fabryczna,secondary
3593,499000.0,2,46.21,Fabryczna,secondary
3594,730000.0,2,45.15,Stare Miasto,secondary
3595,560000.0,2,51.5,Psie Pole,primary
3596,690000.0,3,65.0,Krzyki,secondary
3597,950000.0,2,50.0,Śródmieście,secondary
3598,595000.0,2,46.29,Stare Miasto,secondary
3599,750000.0,4,82.5,Fabryczna,secondary
3600,699000.0,3,60.3,Psie Pole,primary
3601,663204.0,3,62.82,Fabryczna,primary
3602,535000.0,5,64.0,Krzyki,secondary
3603,785548.0,3,64.3,Psie Pole,primary
3604,995876.0,4,76.51,Stare Miasto,primary
3605,583000.0,3,57.8,Krzyki,secondary
3606,745000.0,2,68.88,Krzyki,secondary
3607,509000.0,1,30.68,Stare Miasto,primary
3608,1062072.0,4,96.64,Krzyki,primary
3609,493325.0,1,36.8,Krzyki,primary
3610,458083.0,3,51.47,Krzyki,primary
3611,663849.0,2,70.01,Fabryczna,primary
3612,703600.0,3,60.9,Fabryczna,primary
3613,656000.0,3,58.08,Psie Pole,primary
3614,449000.0,1,32.0,Krzyki,primary
3615,632000.0,3,70.0,Fabryczna,secondary
3616,495000.0,2,51.0,Krzyki,secondary
3617,699000.0,3,54.6,Psie Pole,primary
3618,690360.0,2,52.3,Fabryczna,primary
3619,569000.0,3,46.14,Krzyki,secondary
3620,1210000.0,5,87.5,Stare Miasto,primary
3621,520000.0,2,37.0,Stare Miasto,secondary
3622,754998.0,4,101.0,Fabryczna,secondary
3623,539000.0,1,30.62,Stare Miasto,primary
3624,809000.0,3,53.18,Psie Pole,secondary
3625,622494.0,2,52.66,Psie Pole,primary
3626,600000.0,3,46.7,Stare Miasto,secondary
3627,365000.0,2,41.52,Fabryczna,secondary
3628,599218.0,3,56.53,Krzyki,primary
3629,699000.0,2,47.08,Stare Miasto,primary
3630,499000.0,3,44.44,Krzyki,secondary
3631,536000.0,9,41.3,Psie Pole,secondary
3632,659000.0,3,50.27,Psie Pole,primary
3633,440000.0,2,38.0,Krzyki,secondary
3634,648900.0,2,48.58,Stare Miasto,secondary
3635,420000.0,2,41.0,Psie Pole,primary
3636,719000.0,2,44.0,Krzyki,primary
3637,1013472.0,2,49.29,Stare Miasto,primary
3638,646247.0,3,57.19,Psie Pole,primary
3639,502400.0,2,37.9,Fabryczna,primary
3640,1179100.0,2,45.35,Stare Miasto,secondary
3641,664900.0,3,61.35,Psie Pole,secondary
3642,549000.0,2,39.27,Psie Pole,primary
3643,584650.0,2,47.61,Krzyki,primary
3644,736038.0,2,53.53,Śródmieście,primary
3645,1262902.0,4,84.14,Stare Miasto,primary
3646,490770.0,2,32.0,Fabryczna,secondary
3647,799000.0,4,83.0,Psie Pole,secondary
3648,825552.0,3,70.56,Krzyki,primary
3649,594000.0,2,46.0,Psie Pole,secondary
3650,550000.0,3,48.0,Krzyki,secondary
3651,720000.0,3,62.16,Fabryczna,secondary
3652,635000.0,2,58.0,Fabryczna,secondary
3653,965900.0,4,74.3,Śródmieście,primary
3654,748000.0,3,50.0,Śródmieście,secondary
3655,670950.0,3,49.7,Śródmieście,primary
3656,1199000.0,4,98.75,Stare Miasto,primary
3657,594000.0,1,45.35,Stare Miasto,primary
3658,699000.0,3,80.4,Fabryczna,secondary
3659,450000.0,2,38.08,Fabryczna,secondary
3660,621830.0,3,56.98,Krzyki,primary
3661,856560.0,3,49.8,Śródmieście,primary
3662,867200.0,4,77.3,Stare Miasto,primary
3663,770520.0,3,51.64,Krzyki,primary
3664,490000.0,2,50.22,Śródmieście,secondary
3665,650000.0,4,66.0,Krzyki,secondary
3666,558260.0,2,41.2,Fabryczna,primary
3667,578700.0,4,61.27,Krzyki,secondary
3668,971106.0,4,87.6,Stare Miasto,primary
3669,739000.0,2,40.0,Krzyki,secondary
3670,741250.0,3,59.3,Fabryczna,primary
3671,850000.0,3,72.0,Śródmieście,secondary
3672,511000.0,2,42.0,Śródmieście,secondary
3673,825000.0,2,69.0,Krzyki,secondary
3674,621400.0,1,35.24,Śródmieście,primary
3675,618968.0,3,56.27,Krzyki,primary
3676,765000.0,2,40.0,Stare Miasto,secondary
3677,519000.0,2,36.02,Psie Pole,primary
3678,666390.0,3,61.76,Krzyki,primary
3679,418999.0,2,32.6,Stare Miasto,secondary
3680,948318.0,4,79.98,Stare Miasto,primary
3681,776526.0,2,37.91,Stare Miasto,primary
