,url,price,price_m2,rooms,area,location1,location2,market
3971,https://www.otodom.pl/pl/oferta/mieszkanie-34-94-m-wroclaw-ID4nj4s,391000.0,11191.0,1,34.94,Psie Pole,Zawidawie,secondary
3972,https://www.otodom.pl/pl/oferta/aquapark-taras-30mk-klimatyzacja-ID4noAT,635000.0,12700.0,3,50.0,Psie Pole,Zawidawie,secondary
3973,https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-inwestycja-sepolno-ID4nAgC,623000.0,9439.0,3,66.0,Śródmieście,Sępolno,secondary
3974,https://www.otodom.pl/pl/oferta/wroclaw-ul-maslicka-72-5m2-3-pokoje-bezczyns-ID4n7vc,860000.0,11862.0,3,72.5,Fabryczna,Maślice,secondary
3975,https://www.otodom.pl/pl/oferta/2-pokoje-z-duzym-balkonem-podhalanska-ID4nBkD,675000.0,12892.0,2,52.36,Fabryczna,Leśnica,secondary
3976,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-z-ogrodkiem-63m-ID4nvta,665000.0,10556.0,2,63.0,Fabryczna,Leśnica,secondary
3977,https://www.otodom.pl/pl/oferta/zlotniki-2-pokoje-taras-i-ogrod-70m2-komorka-ID4nb4k,700000.0,13511.0,2,51.81,Fabryczna,Leśnica,secondary
3978,https://www.otodom.pl/pl/oferta/lipa-piotrowska-2020-3-pokoje-balkon-garaz-ID4jTIu,678000.0,11895.0,3,57.0,Psie Pole,Lipa Piotrowska,secondary
3979,https://www.otodom.pl/pl/oferta/ostatnie-pietro-sloneczne-klucze-listopad-ID4n43R,1455000.0,13049.0,4,111.5,Stare Miasto,Szczepin,primary
3980,https://www.otodom.pl/pl/oferta/cicha-spokojna-okolica-przy-parku-grabiszynskim-ID4nAlG,690000.0,11479.0,3,60.11,Fabryczna,Grabiszynek,secondary
3981,https://www.otodom.pl/pl/oferta/2-pokoje-blisko-stadionu-ID4njyU,745500.0,16604.0,2,44.9,Fabryczna,Pilczyce,secondary
3982,https://www.otodom.pl/pl/oferta/mieszkanie-wroclaw-lipa-piotrowska-ID4njie,442000.0,7940.0,2,55.67,Psie Pole,Lipa Piotrowska,primary
3983,https://www.otodom.pl/pl/oferta/nowy-etap-tylko2-takie-mieszkania-kredyt2-sprawdz-ID4nCQk,343500.0,11081.0,2,31.0,Krzyki,Bieńkowice,primary
3984,https://www.otodom.pl/pl/oferta/86m2-gotowe-na-bezpieczny-kredyt-2-mega-potencjal-ID4n32k,699000.0,8130.0,4,85.98,Śródmieście,Szczytniki,secondary
3985,https://www.otodom.pl/pl/oferta/tanie-trzy-pokoje-z-widokiem-na-zielen-bez-prowizj-ID4lF1b,571046.0,9800.0,3,58.27,Psie Pole,Sołtysowice,primary
3986,https://www.otodom.pl/pl/oferta/okolice-ul-staffa-5pokoi-balkon-inwestycja-ID4jfLG,750000.0,8831.0,5,84.93,Psie Pole,Karłowice,secondary
3987,https://www.otodom.pl/pl/oferta/duzy-taras-dobra-lokata-wlasna-silownia-wygodne-ID4nrlO,611905.0,11859.0,3,51.6,Fabryczna,Oporów,primary
3988,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-90m2-2-balkony-ID4gYlb,918102.0,10200.0,4,90.01,Krzyki,Przedmieście Oławskie,primary
3989,https://www.otodom.pl/pl/oferta/maslicka-166-b-mieszkanie-k1-11-ID4mF2Q,597603.0,8700.0,3,68.69,Fabryczna,Maślice,primary
3990,https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-7-k1-4-ID4mxun,814800.0,12000.0,2,67.9,Fabryczna,Gajowice,primary
3991,https://www.otodom.pl/pl/oferta/apartament-135-m2-widok-na-ogrod-botaniczny-taras-ID4nir0,2600000.0,19259.0,4,135.0,Śródmieście,Ołbin,secondary
3992,https://www.otodom.pl/pl/oferta/kredyt-2-super-ustawne-nowa-inwestycja-hit-ID4nCQ8,478400.0,9380.0,3,51.0,Krzyki,Brochów,primary
3993,https://www.otodom.pl/pl/oferta/okolice-ul-romana-dmowskiego-nowe2015-lux-ID4fjQ5,617500.0,18913.0,1,32.65,Stare Miasto,Stare Miasto,secondary
3994,https://www.otodom.pl/pl/oferta/krzywoustego-295-inwestycja-w-zabytkowym-budynku-ID4gRcG,455100.0,10000.0,2,45.51,Psie Pole,Psie Pole,primary
3995,https://www.otodom.pl/pl/oferta/okazja-rozkladowe-opcja-3-pokoi-miejskie-media-ID4nzq5,520000.0,10766.0,2,48.3,Stare Miasto,Szczepin,secondary
3996,https://www.otodom.pl/pl/oferta/gotowe-od-zaraz-ogrodek-dwustronne-4-pokoje-ID4nBAI,920000.0,10337.0,4,89.0,Psie Pole,Zawidawie,primary
3997,https://www.otodom.pl/pl/oferta/centrum-3-pokoje-2012r-taras-balkon-parking-ID4nC2v,735000.0,13111.0,3,56.06,Stare Miasto,Przedmieście Świdnickie,secondary
3998,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-69m2-balkon-ID4lB33,854220.0,12380.0,4,69.0,Krzyki,Przedmieście Oławskie,primary
3999,https://www.otodom.pl/pl/oferta/mieszkanie-nieopodal-sky-tower-ID4kRLL,599000.0,11745.0,2,51.0,Krzyki,Tarnogaj,secondary
4000,https://www.otodom.pl/pl/oferta/3-pokoje-z-balkonem-szybki-dojazd-do-centrum-ID4mXuY,679000.0,10217.0,3,66.46,Psie Pole,Karłowice,primary
4001,https://www.otodom.pl/pl/oferta/gotowe-do-odbioru2-pokoje-z-balkonem-ID4mLsK,479000.0,12339.0,2,38.82,Psie Pole,Zawidawie,primary
4002,https://www.otodom.pl/pl/oferta/2xlazienka-duzy-balkon-winda-wysoki-standard-park-ID4nA2V,867650.0,12950.0,4,67.0,Krzyki,Tarnogaj,primary
4003,https://www.otodom.pl/pl/oferta/okolice-ul-bystrzyckiej-2013-balkon-komorka-ID4lqC3,980000.0,11449.0,3,85.6,Fabryczna,Gądów,secondary
4004,https://www.otodom.pl/pl/oferta/2-pokoje-nowe-kup-na-2-ID4nAV7,483570.0,11852.0,2,40.8,Krzyki,Księże,primary
4005,https://www.otodom.pl/pl/oferta/vip-40-02-abran-ID4mFp9,579890.0,14490.0,1,40.02,Stare Miasto,Szczepin,primary
4006,https://www.otodom.pl/pl/oferta/ogrody-grabiszynskie-ii-etap-a-3-b-06-ID4dRyN,464000.0,14500.0,1,32.0,Fabryczna,Grabiszyn,primary
4007,https://www.otodom.pl/pl/oferta/m3-z-ogrodkiem-i-balkonem-garaz-w-cenie-ID4nbfz,835000.0,12279.0,3,68.0,Krzyki,Tarnogaj,secondary
4008,https://www.otodom.pl/pl/oferta/duza-kawalerka-balkon-blisko-ratusza-ID4lMzo,505000.0,12853.0,1,39.29,Stare Miasto,Stare Miasto,secondary
4009,https://www.otodom.pl/pl/oferta/apartament-pixel-house-ID4mamD,820000.0,15185.0,3,54.0,Fabryczna,Muchobór Mały,secondary
4010,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-39m2-balkon-ID4lNkP,521540.0,13271.0,2,39.3,Fabryczna,Oporów,primary
4011,https://www.otodom.pl/pl/oferta/ogrody-grabiszynskie-ii-etap-a-3-b-03-ID4dRhu,321012.0,14800.0,1,21.69,Fabryczna,Grabiszyn,primary
4012,https://www.otodom.pl/pl/oferta/narozny-duzy-ogrodek-dobrze-skomunikowane-okazja-ID4nlN5,399059.0,9700.0,2,41.14,Krzyki,Brochów,primary
4013,https://www.otodom.pl/pl/oferta/luksusowe-mieszkanie-na-partynicach-z-2010r-ID4ny1T,889000.0,11697.0,3,76.0,Krzyki,Krzyki,secondary
4014,https://www.otodom.pl/pl/oferta/wyjatkowa-inwestycja-pawia-od-nowa-ID4n7ld,450915.0,11500.0,2,39.21,Krzyki,Wojszyce,primary
4015,https://www.otodom.pl/pl/oferta/nowa-inwestycja-3-pok-0-prowizji-sprawdz-ID4nk58,639000.0,13046.0,3,48.98,Psie Pole,Sołtysowice,primary
4016,https://www.otodom.pl/pl/oferta/raclawicka-platinum-mieszkanie-109-29-ID4iKth,942875.0,12500.0,3,75.43,Fabryczna,Grabiszynek,primary
4017,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-40m2-balkon-bez-prowizji-ID4ekTf,620000.0,15419.0,2,40.21,Śródmieście,Nadodrze,primary
4018,https://www.otodom.pl/pl/oferta/raclawicka-platinum-mieszkanie-109-27-ID4iKta,1151150.0,12650.0,3,91.0,Fabryczna,Grabiszynek,primary
4019,https://www.otodom.pl/pl/oferta/mieszkanie-79-24-m-wroclaw-ID4nyrF,829000.0,10462.0,3,79.24,Stare Miasto,Szczepin,secondary
4020,https://www.otodom.pl/pl/oferta/nowe-3-pokoje-47mkw-kameralna-zabudowa-balkon-ID4njAj,579000.0,12241.0,3,47.3,Krzyki,Księże,primary
4021,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57m2-balkon-bezposrednio-ID4h0Ib,689000.0,11989.0,3,57.47,Psie Pole,Zawidawie,primary
4022,https://www.otodom.pl/pl/oferta/gotowe-dwustronne-3-pokoje-czekaja-na-ciebie-ID4nlco,632959.0,10390.0,3,60.92,Krzyki,Jagodno,primary
4023,https://www.otodom.pl/pl/oferta/3-pokoje-kamienica-balkon-przy-ul-traugutta-ID4nzGN,879900.0,11412.0,3,77.1,Krzyki,Tarnogaj,secondary
4024,https://www.otodom.pl/pl/oferta/2w1-dwie-kawalerki-lub-jedno-mieszkanie-52m2-ID4nyu9,500000.0,9615.0,2,52.0,Psie Pole,Wojnów,secondary
4025,https://www.otodom.pl/pl/oferta/maslice-odgrodek-3-pokoje-kredyt-2-gotowe-ID4nrGN,663423.0,11300.0,3,58.71,Fabryczna,Maślice,primary
4026,https://www.otodom.pl/pl/oferta/vip-river6-6-ID4mziI,537638.0,18225.0,1,29.5,Śródmieście,Nadodrze,primary
4027,https://www.otodom.pl/pl/oferta/armii-krajowej-etap-i-mieszkanie-a-6-m15-ID4jHcl,861203.0,11900.0,3,72.37,Krzyki,Tarnogaj,primary
4028,https://www.otodom.pl/pl/oferta/dwustronne-m-na-najwyzszym-pietrze-duze-balkony-ID4nurw,809000.0,12498.0,4,64.73,Psie Pole,Zawidawie,primary
4029,https://www.otodom.pl/pl/oferta/taras-5min-do-rynku-nad-odra-wysoki-standard-ID4nx5o,992200.0,15125.0,4,65.6,Śródmieście,Nadodrze,primary
4030,https://www.otodom.pl/pl/oferta/mieszkanie-3-pok-58m2-3-str-lipa-piotrowska-o-ID4nnVV,592752.0,10190.0,3,58.17,Psie Pole,Lipa Piotrowska,primary
4031,https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-5-k1-5-ID4mxu9,662760.0,13150.0,2,50.4,Fabryczna,Gajowice,primary
4032,https://www.otodom.pl/pl/oferta/atal-osobna-kuchnia-garaz-komorka-ID4neP2,824998.0,11972.0,2,68.91,Krzyki,Huby,secondary
4033,https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-7-k1-3-ID4mxuk,768372.0,13200.0,2,58.21,Fabryczna,Gajowice,primary
4034,https://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-z-dwoma-balkonami-ID4npSQ,672671.0,9600.0,4,70.07,Psie Pole,Wojnów,primary
4035,https://www.otodom.pl/pl/oferta/promocja-gotowe-bez-prowizji-ogrodek-ID4nqG1,869000.0,11230.0,4,77.38,Psie Pole,Zawidawie,primary
4036,https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-3-pokojowe-z-garazem-ID4nxEU,725000.0,12857.0,3,56.39,Fabryczna,Muchobór Wielki,secondary
4037,https://www.otodom.pl/pl/oferta/mieszkanie-51m-2p-30m-taras-krolewiecka-maslice-ID4f2A8,663000.0,13000.0,2,51.0,Fabryczna,Maślice,secondary
4038,https://www.otodom.pl/pl/oferta/bk2-2-pokoje-taras-parking-w-cenie-2012-ID4mTES,560000.0,11200.0,2,50.0,Fabryczna,Pracze Odrzańskie,secondary
4039,https://www.otodom.pl/pl/oferta/mieszkanie-2pokojowe-garaz-w-cenie-2-balkony-ID4ng5I,890000.0,11125.0,2,80.0,Fabryczna,Leśnica,secondary
4040,https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-30m2-balkon-bezposrednio-ID4fhf8,495000.0,16030.0,1,30.88,Śródmieście,Nadodrze,primary
4041,https://www.otodom.pl/pl/oferta/karlowice-3-pok-73-65-m2-rozklad-balkon-ii-p-ID4nvlB,650000.0,8826.0,3,73.65,Psie Pole,Karłowice,secondary
4042,https://www.otodom.pl/pl/oferta/stare-miastostudio-48-94mul-olawska-ID4k2Rv,639000.0,13057.0,1,48.94,Stare Miasto,Stare Miasto,secondary
4043,https://www.otodom.pl/pl/oferta/raclawicka-platinum-mieszkanie-109-10-ID4iKsN,556834.0,13900.0,2,40.06,Fabryczna,Grabiszynek,primary
4044,https://www.otodom.pl/pl/oferta/ogrody-grabiszynskie-ii-etap-a-11-m-01-ID4dQqF,1646478.0,12300.0,4,133.86,Fabryczna,Grabiszyn,primary
4045,https://www.otodom.pl/pl/oferta/vip-29-5-river6-6-ID4mCR6,537638.0,18225.0,1,29.5,Śródmieście,Nadodrze,primary
4046,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-50m2-taras-bez-posrednikow-ID4kkuZ,529620.0,10500.0,3,50.44,Psie Pole,Lipa Piotrowska,primary
4047,https://www.otodom.pl/pl/oferta/4-pokoje-park-popowicki-odra-2-balkony-ID4nBK1,918289.0,12384.0,4,74.15,Stare Miasto,Szczepin,primary
4048,https://www.otodom.pl/pl/oferta/wroclaw-wojszyce-ul-illakowiczowny-taras-a6-ID4gSyV,769000.0,9101.0,4,84.5,Krzyki,Wojszyce,primary
4049,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-36m2-balkon-ID4ncRb,469504.0,12800.0,2,36.68,Psie Pole,Poświętne,primary
4050,https://www.otodom.pl/pl/oferta/apartament-16-pietro-duzy-balkon-widok-na-rzeke-ID4nAXh,885000.0,19667.0,2,45.0,Śródmieście,Ołbin,primary
4051,https://www.otodom.pl/pl/oferta/top-pod-inwestycje-k-uniwersytetu-hit-kredyt-2-ID4n2ff,501000.0,11929.0,2,42.0,Krzyki,Powstańców Śląskich,secondary
4052,https://www.otodom.pl/pl/oferta/przestronne-zadbane-2-pok-od-zaraz-na-srodmiesciu-ID4lwGh,599000.0,11302.0,2,53.0,Śródmieście,Ołbin,secondary
4053,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-kawalerke-wroclaw-srodmiescie-ID4ntDO,419900.0,11035.0,1,38.05,Śródmieście,Ołbin,secondary
4054,https://www.otodom.pl/pl/oferta/ladne-2-pokojowe-ID3E2so,489000.0,9056.0,2,54.0,Śródmieście,Ołbin,secondary
4055,https://www.otodom.pl/pl/oferta/okazja-3pok-rozkladowe-miejskie-media-centrum-ID4nxmw,530000.0,9815.0,2,54.0,Śródmieście,Plac Grunwaldzki,secondary
4056,https://www.otodom.pl/pl/oferta/4-pokoje-ogrodek-balkon-40m2-salon-ID4nALr,929600.0,10445.0,4,89.0,Psie Pole,Zawidawie,primary
4057,https://www.otodom.pl/pl/oferta/promocja-3-pokoje-nowe-kup-na-2-ID4nBXu,621830.0,11000.0,3,56.53,Krzyki,Księże,primary
4058,https://www.otodom.pl/pl/oferta/mieszkanie-z-widokiem-na-rzeke-ID4dDqD,453233.0,15575.0,1,29.1,Śródmieście,Ołbin,primary
4059,https://www.otodom.pl/pl/oferta/przestronna-kawalerka-z-osobna-kuchnia-krzyki-ID4mSL7,435000.0,13594.0,1,32.0,Fabryczna,Gajowice,secondary
4060,https://www.otodom.pl/pl/oferta/sloneczne-m2-blisko-rynku-zadzwon-ID4nlE5,559000.0,15174.0,2,36.84,Stare Miasto,Szczepin,primary
4061,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-65m2-balkon-bez-prowizji-ID4hOxE,663671.0,10100.0,3,65.71,Fabryczna,Maślice,primary
4062,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-71m2-2-balkony-ID4m99Z,1129944.0,15740.0,3,71.79,Stare Miasto,Szczepin,primary
4063,https://www.otodom.pl/pl/oferta/ladne-mieszkanie-z-duzym-balkonem-2-m-garazowe-ID4nscW,760000.0,11777.0,3,64.53,Fabryczna,Leśnica,secondary
4064,https://www.otodom.pl/pl/oferta/apartament-z-tarasem-na-dachu-0-prowizji-ID4ncfc,1377684.0,14700.0,3,93.72,Krzyki,Tarnogaj,secondary
4065,https://www.otodom.pl/pl/oferta/narozne-dwustronne-duzy-balkon-dodat-wc-ID4nerj,759000.0,11845.0,3,64.08,Psie Pole,Karłowice,primary
4066,https://www.otodom.pl/pl/oferta/ustawna-kawalerka-zielone-osiedle-winda-ID4nrU8,402000.0,13445.0,1,29.9,Krzyki,Księże,primary
4067,https://www.otodom.pl/pl/oferta/85m2-4-pok-3-x-mp-inwest-pod-wynajem-bez-ID4n7Ga,899000.0,10576.0,4,85.0,Fabryczna,Muchobór Mały,primary
4068,https://www.otodom.pl/pl/oferta/nowy-szereg-wykonczony-dwupoziomowy-ogrod-ID4nr6T,795000.0,8281.0,4,96.0,Psie Pole,Wojnów,secondary
4069,https://www.otodom.pl/pl/oferta/centrum-4-pokoje-72-2-m2-ID4lNXt,953040.0,13200.0,4,72.2,Śródmieście,Ołbin,primary
4070,https://www.otodom.pl/pl/oferta/sprzedam-piekne-mieszkanie-osiedle-parynice-house-ID4lH9X,910000.0,11419.0,3,79.69,Krzyki,Tarnogaj,primary
4071,https://www.otodom.pl/pl/oferta/okazja-2-3m-wolne-na-juz-inwestycja-7-min-do-rynku-ID4ntLp,499000.0,10527.0,2,47.4,Stare Miasto,Przedmieście Świdnickie,secondary
4072,https://www.otodom.pl/pl/oferta/gotowe-m4-taras-80m2-dowiedz-sie-wiecej-ID4nxYC,1078339.0,10990.0,4,98.12,Krzyki,Jagodno,primary
4073,https://www.otodom.pl/pl/oferta/realizacja-2023-dodatkowypakiet-2xparkingpodziemny-ID4nt0R,509000.0,12119.0,2,42.0,Krzyki,Jagodno,secondary
4074,https://www.otodom.pl/pl/oferta/3-pokoje-nowe-kup-na-2-opolska-ID4nAVa,611475.0,10225.0,3,59.8,Krzyki,Księże,primary
4075,https://www.otodom.pl/pl/oferta/48m270m2-po-podlodzeklecina-z-mp-w-garazu-podz-ID4kr40,589000.0,12271.0,2,48.0,Krzyki,Klecina,secondary
4076,https://www.otodom.pl/pl/oferta/gotowe-do-odbioru-3pok-2-tarasy-okol-legnickiej-ID4na6t,719300.0,14289.0,3,50.34,Stare Miasto,Szczepin,primary
4077,https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-na-plantach-raclawickich-ID4lNPX,1036462.0,14006.0,4,74.0,Śródmieście,Nadodrze,primary
4078,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-62m2-taras-bez-prowizji-ID4lNl8,776145.0,12398.0,3,62.6,Fabryczna,Oporów,primary
4079,https://www.otodom.pl/pl/oferta/okazja-2pok-centrum-miejskie-media-winda-ID4nxmn,445000.0,12327.0,2,36.1,Stare Miasto,Przedmieście Świdnickie,secondary
4080,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-bez-prowizji-ID4gTSo,907571.0,16442.0,3,55.2,Śródmieście,Nadodrze,primary
4081,https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-z-pieknym-widokiem-ID4ln3u,575878.0,12175.0,2,47.3,Krzyki,Tarnogaj,primary
4082,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-nowe-kup-na-2-ID4niAE,494960.0,11173.0,2,44.3,Krzyki,Księże,primary
4083,https://www.otodom.pl/pl/oferta/3-pokoje-59-31-m2-kepa-staromiejska-ID4nhR1,1126890.0,19000.0,3,59.31,Śródmieście,Nadodrze,secondary
4084,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-2-e-1-4-ID4lHmG,697900.0,10518.0,4,66.35,Fabryczna,Maślice,primary
4085,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-bez-prowizji-ID4ekTd,887000.0,15948.0,3,55.62,Śródmieście,Nadodrze,primary
4086,https://www.otodom.pl/pl/oferta/mieszkanie-4-pok-70m2-3-str-lipa-piotrowska-o-ID4njo3,631008.0,8990.0,4,70.19,Psie Pole,Lipa Piotrowska,primary
4087,https://www.otodom.pl/pl/oferta/sprzedam-4-pok-balkon-piwnica-ID4nC9G,848000.0,13536.0,4,62.65,Fabryczna,Muchobór Mały,secondary
4088,https://www.otodom.pl/pl/oferta/okolice-skladowej-aneks-3pok-inwestycja-ID4mMgm,430000.0,10488.0,3,41.0,Stare Miasto,Stare Miasto,secondary
4089,https://www.otodom.pl/pl/oferta/niska-cena-mieszkan-zadzwon-juz-dzis-nie-czekaj-ID4nzuC,437997.0,10203.0,3,42.93,Krzyki,Brochów,primary
4090,https://www.otodom.pl/pl/oferta/przystan-krolewiecka-iii-mieszkanie-k2-21-ID4kGjI,682245.0,9482.0,2,71.95,Fabryczna,Maślice,primary
4091,https://www.otodom.pl/pl/oferta/duze-mieszkanie-z-bezposrednim-widokiem-na-rzeke-ID4ler9,1049350.0,15500.0,3,67.7,Psie Pole,Swojczyce,primary
4092,https://www.otodom.pl/pl/oferta/gotowe-duzy-balkon-zobacz-na-zywo-ID4nwgv,856470.0,12350.0,4,69.35,Psie Pole,Swojczyce,primary
4093,https://www.otodom.pl/pl/oferta/al-gen-hallera-parkiety-balkon-i-loggia-ID4nBKy,619000.0,9096.0,2,68.05,Fabryczna,Grabiszyn,secondary
4094,https://www.otodom.pl/pl/oferta/gotowe-mieszkanie-w-centrum-sprzedam-ID4ngzo,527000.0,14360.0,3,36.7,Stare Miasto,Przedmieście Świdnickie,secondary
4095,https://www.otodom.pl/pl/oferta/2-pok-45-m2-odrestaurowana-kamienica-kamerlane-ID4kc5W,428000.0,9405.0,2,45.51,Psie Pole,Kowale,primary
4096,https://www.otodom.pl/pl/oferta/w-promocji-gotowe-do-odbioru-balkon-ID4nmAC,859000.0,11127.0,4,77.2,Psie Pole,Zawidawie,primary
4097,https://www.otodom.pl/pl/oferta/2-pokoje-na-na-pieknym-zielonym-biskupinie-ID4j83G,899000.0,15864.0,2,56.67,Śródmieście,Dąbie,secondary
4098,https://www.otodom.pl/pl/oferta/kawalerka-inwestycyjna-przy-magnolia-park-ID4lUZt,445000.0,19107.0,1,23.29,Stare Miasto,Szczepin,secondary
4099,https://www.otodom.pl/pl/oferta/2-pok-mieszkanie-z-balkonem-w-okolicy-skytower-ID4ndqs,452821.0,13963.0,2,32.43,Krzyki,Powstańców Śląskich,secondary
4100,https://www.otodom.pl/pl/oferta/3-pokoje-z-balkonem-w-nowym-budownictwie-ID4nrSo,972960.0,16547.0,3,58.8,Stare Miasto,Szczepin,primary
4101,https://www.otodom.pl/pl/oferta/przytulne-duze-mieszkanie-na-klecinie-ID4nA1f,860000.0,10488.0,4,82.0,Krzyki,Klecina,secondary
4102,https://www.otodom.pl/pl/oferta/armii-krajowej-etap-ii-mieszkanie-b-5-m10-ID4jFZG,714625.0,12500.0,3,57.17,Krzyki,Tarnogaj,primary
4103,https://www.otodom.pl/pl/oferta/promocja-m3-z-ogrodkiem-i-niska-cena-za-m2-bk2-ID4nxr7,618970.0,10949.0,3,56.53,Krzyki,Księże,primary
4104,https://www.otodom.pl/pl/oferta/nowe-budownictwo-3pokoje-2-lazienki-duzy-balkon-ID4nyGr,749000.0,11689.0,3,64.08,Psie Pole,Sołtysowice,primary
4105,https://www.otodom.pl/pl/oferta/przestronne-ladne-zadbane-4-pok-balkon-centrum-ID4nvyb,749000.0,10403.0,4,72.0,Śródmieście,Nadodrze,secondary
4106,https://www.otodom.pl/pl/oferta/dewelop-46m2-2-pok-parking-ogrod-bez-ID4n7Hv,530000.0,11522.0,2,46.0,Fabryczna,Leśnica,secondary
4107,https://www.otodom.pl/pl/oferta/centrum-miasta-kredyt-2-3-min-do-uniwersytetu-ID4nu3D,739000.0,17722.0,2,41.7,Śródmieście,Nadodrze,secondary
4108,https://www.otodom.pl/pl/oferta/teraz-nizsza-cena-dwustronne-idealne-na-start-ID4ntlf,569000.0,12247.0,2,46.46,Psie Pole,Karłowice,primary
4109,https://www.otodom.pl/pl/oferta/stalova-mieszkanie-2-pok-1-k2-4-ID4mxsr,696122.0,13300.0,2,52.34,Fabryczna,Gajowice,primary
4110,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-wroclaw-krzyki-ID4nwIO,532530.0,14550.0,2,36.6,Fabryczna,Grabiszynek,primary
4111,https://www.otodom.pl/pl/oferta/okazja-lesnica-zielona-okolica-do-remontu-ID4nzOL,299000.0,4041.0,3,74.0,Fabryczna,Leśnica,secondary
4112,https://www.otodom.pl/pl/oferta/stylowy-apartament-na-oltaszynie-wysoki-standard-ID4n40g,1390000.0,10692.0,4,130.0,Krzyki,Partynice,secondary
4113,https://www.otodom.pl/pl/oferta/inwestycyjne-popowice-roi-10-nowa-cena-101-m2-ID4lYET,725000.0,7178.0,4,101.0,Fabryczna,Popowice Północne,secondary
4114,https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-w-centrum-ze-sztukateriami-ID4lIcq,1100000.0,10694.0,3,102.86,Stare Miasto,Stare Miasto,secondary
4115,https://www.otodom.pl/pl/oferta/gotowe-od-zaraz-pelne-zieleni-spokojna-okolica-ID4nmnr,569000.0,12271.0,2,46.37,Psie Pole,Zawidawie,primary
4116,https://www.otodom.pl/pl/oferta/blisko-centrum-3-pokoje-balkon-winda-ID4iLYe,729000.0,11462.0,3,63.6,Stare Miasto,Szczepin,secondary
4117,https://www.otodom.pl/pl/oferta/rezerwacja-bezposrednio-3-pokoje-balkon-piwnic-ID4n0GB,620000.0,8803.0,3,70.43,Stare Miasto,Szczepin,secondary
4118,https://www.otodom.pl/pl/oferta/kawalerka-w-nowej-inwestycji-to-sie-wynajmuje-ID4mOv4,650658.0,24010.0,1,27.1,Stare Miasto,Przedmieście Świdnickie,primary
4119,https://www.otodom.pl/pl/oferta/mieszkanie-108-m-wroclaw-ID4j0X3,2000000.0,18519.0,3,108.0,Stare Miasto,Stare Miasto,secondary
4120,https://www.otodom.pl/pl/oferta/kameralna-zabudowa-spokojne-osiedle-taras-ID4kkOi,672887.0,9390.0,3,71.66,Psie Pole,Karłowice,primary
4121,https://www.otodom.pl/pl/oferta/34-60-m2-gotowe-w-tym-roku-ID4nlSR,584169.0,16883.0,1,34.6,Stare Miasto,Szczepin,primary
4122,https://www.otodom.pl/pl/oferta/dwustronne-2-pokoje-na-bezpieczny-kredyt-2-ID4nuiU,559000.0,12315.0,2,45.39,Psie Pole,Sołtysowice,primary
4123,https://www.otodom.pl/pl/oferta/dobrze-skomunikowane-spokojna-okolica-okazja-ID4nyZf,479509.0,9410.0,3,50.96,Krzyki,Brochów,primary
4124,https://www.otodom.pl/pl/oferta/stalova-mieszkanie-1-pok-2-k3-8-ID4mxsJ,651690.0,13000.0,1,50.13,Fabryczna,Gajowice,primary
4125,https://www.otodom.pl/pl/oferta/w-cenie-umeblowanie-3pok-wojszyce-2-poziomy-2015r-ID4m5li,852000.0,13967.0,3,61.0,Krzyki,Wojszyce,secondary
4126,https://www.otodom.pl/pl/oferta/stylowe-77m2-parter-ogrodek-staw-z-fontanna-ID4mpcU,806000.0,10468.0,3,77.0,Krzyki,Ołtaszyn,secondary
4127,https://www.otodom.pl/pl/oferta/dwupietrowe-mieszkanie-poddasze-balkon-garaz-ID4lPpu,999000.0,6445.0,7,155.0,Krzyki,Tarnogaj,secondary
4128,https://www.otodom.pl/pl/oferta/apartament-w-ekskluzywnej-rezydencji-na-krzykach-ID4kr90,1950000.0,16250.0,4,120.0,Krzyki,Borek,secondary
